v4geneID	Chromosome	Start	Stop	v4geneID.1	X..	v5chromosome	v5start	v5stop	v5geneID	v5geneID.1	v5..	v5length
Zm00001d053225	chr4	223750576	223755398	Zm00001d053225	+	chr4	223750576	223755301	Zm00001eb202800	Zm00001eb202800	+	4725
Zm00001d053266	chr4	226111805	226112672	Zm00001d053266	+	.	-1	-1	.	-1	.	0
Zm00001d053288	chr4	227210119	227210931	Zm00001d053288	-	chr4	227210119	227210931	Zm00001eb203300	Zm00001eb203300	-	812
Zm00001d053307	chr4	228169854	228171736	Zm00001d053307	-	chr4	228169854	228171736	Zm00001eb203460	Zm00001eb203460	-	1882
Zm00001d053333	chr4	229469621	229471056	Zm00001d053333	+	chr4	229469621	229471077	Zm00001eb203680	Zm00001eb203680	+	1435
Zm00001d053395	chr4	232066790	232068969	Zm00001d053395	-	chr4	232066790	232068969	Zm00001eb204160	Zm00001eb204160	-	2179
Zm00001d053406	chr4	233974852	233975238	Zm00001d053406	+	chr4	233974852	233975238	Zm00001eb204270	Zm00001eb204270	+	386
Zm00001d053442	chr4	235036128	235037844	Zm00001d053442	-	chr4	235036072	235037844	Zm00001eb204490	Zm00001eb204490	-	1716
Zm00001d053518	chr4	236308311	236310538	Zm00001d053518	+	chr4	236308311	236310538	Zm00001eb204660	Zm00001eb204660	+	2227
Zm00001d053526	chr4	236553350	236553766	Zm00001d053526	-	chr4	236553350	236553766	Zm00001eb204730	Zm00001eb204730	-	416
Zm00001d053528	chr4	236579815	236580225	Zm00001d053528	-	chr4	236579815	236580225	Zm00001eb204750	Zm00001eb204750	-	410
Zm00001d053533	chr4	236683816	236684145	Zm00001d053533	-	chr4	236683816	236684145	Zm00001eb204790	Zm00001eb204790	-	329
Zm00001d053534	chr4	236706612	236707031	Zm00001d053534	-	chr4	236706612	236707031	Zm00001eb204800	Zm00001eb204800	-	419
Zm00001d053538	chr4	236785213	236785623	Zm00001d053538	-	chr4	236785213	236785623	Zm00001eb204830	Zm00001eb204830	-	410
Zm00001d053562	chr4	237748933	237750249	Zm00001d053562	-	chr4	237748933	237750249	Zm00001eb205040	Zm00001eb205040	-	1316
Zm00001d053568	chr4	238158979	238159584	Zm00001d053568	-	.	-1	-1	.	-1	.	0
Zm00001d053597	chr4	239314700	239316431	Zm00001d053597	+	chr4	239314788	239316306	Zm00001eb205310	Zm00001eb205310	+	1518
Zm00001d053630	chr4	240781764	240783761	Zm00001d053630	+	chr4	240781764	240783761	Zm00001eb205630	Zm00001eb205630	+	1997
Zm00001d053662	chr4	241716982	241718481	Zm00001d053662	-	chr4	241717103	241718498	Zm00001eb205940	Zm00001eb205940	-	1378
Zm00001d053675	chr4	242141645	242145002	Zm00001d053675	+	chr4	242141645	242145002	Zm00001eb206040	Zm00001eb206040	+	3357
Zm00001d053703	chr4	242933018	242933548	Zm00001d053703	+	chr4	242933018	242933548	Zm00001eb206320	Zm00001eb206320	+	530
Zm00001d053705	chr4	242940319	242941633	Zm00001d053705	+	chr4	242939447	242941633	Zm00001eb206340	Zm00001eb206340	+	1314
Zm00001d053734	chr4	243371151	243371573	Zm00001d053734	-	chr4	243371247	243371573	Zm00001eb206600	Zm00001eb206600	-	326
Zm00001d053748	chr4	243743436	243746624	Zm00001d053748	+	chr4	243743436	243746354	Zm00001eb206750	Zm00001eb206750	+	2918
Zm00001d053766	chr4	244043361	244045518	Zm00001d053766	+	chr4	244043361	244045518	Zm00001eb206940	Zm00001eb206940	+	2157
Zm00001d053828	chr4	245285949	245286573	Zm00001d053828	-	chr4	245285818	245286688	Zm00001eb207550	Zm00001eb207550	-	624
Zm00001d053830	chr4	245316277	245317226	Zm00001d053830	-	chr4	245316277	245317226	Zm00001eb207570	Zm00001eb207570	-	949
Zm00001d053835	chr4	245452232	245452598	Zm00001d053835	+	.	-1	-1	.	-1	.	0
Zm00001d053845	chr4	245498311	245498523	Zm00001d053845	+	chr4	245498311	245498523	Zm00001eb207670	Zm00001eb207670	+	212
Zm00001d053895	chr4	246567736	246570604	Zm00001d053895	-	chr4	246567736	246570268	Zm00001eb208200	Zm00001eb208200	-	2532
Zm00001d053897	chr4	246673174	246673822	Zm00001d053897	+	chr4	246673174	246674009	Zm00001eb208220	Zm00001eb208220	+	648
Zm00001d053926	chr4	247008182	247008543	Zm00001d053926	-	chr4	247008182	247008685	Zm00001eb208480	Zm00001eb208480	-	361
Zm00001d053956	chr4	247482078	247485059	Zm00001d053956	-	chr4	247482283	247484798	Zm00001eb208730	Zm00001eb208730	-	2515
Zm00001d053965	chr4	247704294	247704848	Zm00001d053965	+	chr4	247704294	247704848	Zm00001eb208810	Zm00001eb208810	+	554
Zm00001d053988	chr4	247986853	247987341	Zm00001d053988	-	chr4	247986853	247987341	Zm00001eb209070	Zm00001eb209070	-	488
Zm00001d053991	chr4	248073705	248074059	Zm00001d053991	-	chr4	248073705	248074327	Zm00001eb209090	Zm00001eb209090	-	354
Zm00001d053995	chr4	248107462	248108271	Zm00001d053995	-	chr4	248107462	248108271	Zm00001eb209140	Zm00001eb209140	-	809
Zm00001d054010	chr4	248382247	248384428	Zm00001d054010	-	chr4	248382427	248384465	Zm00001eb209300	Zm00001eb209300	-	2001
Zm00001d054063	chr4	249055987	249056505	Zm00001d054063	+	chr4	249055987	249056505	Zm00001eb209710	Zm00001eb209710	+	518
Zm00001d054085	chr4	249426122	249427586	Zm00001d054085	+	chr4	249426122	249428534	Zm00001eb209920	Zm00001eb209920	+	1464
Zm00001d054086	chr4	249428675	249429333	Zm00001d054086	+	chr4	249428675	249429361	Zm00001eb209930	Zm00001eb209930	+	658
Zm00001d001767	chr2	249315	250424	Zm00001d001767	+	chr2	249345	250424	Zm00001eb065610	Zm00001eb065610	+	1079
Zm00001d001771	chr2	763793	765207	Zm00001d001771	+	chr2	763732	765587	Zm00001eb065630	Zm00001eb065630	+	1414
Zm00001d001774	chr2	771748	772586	Zm00001d001774	-	chr2	771681	772748	Zm00001eb065660	Zm00001eb065660	-	838
Zm00001d001779	chr2	998073	998947	Zm00001d001779	-	chr2	998073	998947	Zm00001eb065710	Zm00001eb065710	-	874
Zm00001d001785	chr2	1124115	1127153	Zm00001d001785	-	chr2	1124115	1127153	Zm00001eb065750	Zm00001eb065750	-	3038
Zm00001d001820	chr2	1716907	1718173	Zm00001d001820	-	chr2	1716907	1718173	Zm00001eb066060	Zm00001eb066060	-	1266
Zm00001d001832	chr2	1899876	1900631	Zm00001d001832	+	chr2	1899876	1900631	Zm00001eb066210	Zm00001eb066210	+	755
Zm00001d001905	chr2	2921474	2922142	Zm00001d001905	-	chr2	2921474	2922142	Zm00001eb066870	Zm00001eb066870	-	668
Zm00001d001906	chr2	2923439	2927278	Zm00001d001906	-	chr2	2923439	2927067	Zm00001eb066880	Zm00001eb066880	-	3628
Zm00001d001943	chr2	3503197	3505308	Zm00001d001943	+	chr2	3503197	3505308	Zm00001eb067250	Zm00001eb067250	+	2111
Zm00001d001960	chr2	3821975	3823262	Zm00001d001960	+	chr2	3821831	3823262	Zm00001eb067380	Zm00001eb067380	+	1287
Zm00001d002004	chr2	4440157	4442456	Zm00001d002004	+	chr2	4440157	4442456	Zm00001eb067730	Zm00001eb067730	+	2299
Zm00001d002055	chr2	5302867	5303415	Zm00001d002055	+	chr2	5302840	5303415	Zm00001eb068310	Zm00001eb068310	+	548
Zm00001d002062	chr2	5362480	5364185	Zm00001d002062	-	.	-1	-1	.	-1	.	0
Zm00001d002066	chr2	5530102	5531109	Zm00001d002066	-	chr2	5530102	5531109	Zm00001eb068410	Zm00001eb068410	-	1007
Zm00001d002071	chr2	5668648	5668902	Zm00001d002071	+	chr2	5668648	5675187	Zm00001eb068470	Zm00001eb068470	+	254
Zm00001d002115	chr2	6360697	6364255	Zm00001d002115	-	chr2	6360697	6364255	Zm00001eb068860	Zm00001eb068860	-	3558
Zm00001d002119	chr2	6388651	6395043	Zm00001d002119	+	chr2	6388651	6395043	Zm00001eb068880	Zm00001eb068880	+	6392
Zm00001d002136	chr2	6759945	6760883	Zm00001d002136	-	chr2	6759952	6761034	Zm00001eb069080	Zm00001eb069080	-	931
Zm00001d002146	chr2	7036776	7039436	Zm00001d002146	-	chr2	7036776	7039436	Zm00001eb069180	Zm00001eb069180	-	2660
Zm00001d002167	chr2	7347015	7349290	Zm00001d002167	+	chr2	7347015	7349290	Zm00001eb069400	Zm00001eb069400	+	2275
Zm00001d002173	chr2	7455732	7457858	Zm00001d002173	-	chr2	7454795	7457858	Zm00001eb069480	Zm00001eb069480	-	2126
Zm00001d002185	chr2	7809578	7813405	Zm00001d002185	-	chr2	7809578	7813405	Zm00001eb069580	Zm00001eb069580	-	3827
Zm00001d002199	chr2	8389867	8393922	Zm00001d002199	+	chr2	8389885	8393922	Zm00001eb069690	Zm00001eb069690	+	4037
Zm00001d002232	chr2	8712150	8713517	Zm00001d002232	+	chr2	8712150	8713517	Zm00001eb070040	Zm00001eb070040	+	1367
Zm00001d002278	chr2	9690200	9692975	Zm00001d002278	-	chr2	9692541	9692975	Zm00001eb070430	Zm00001eb070430	-	434
Zm00001d002287	chr2	9877485	9881151	Zm00001d002287	+	chr2	9877485	9881151	Zm00001eb070510	Zm00001eb070510	+	3666
Zm00001d002295	chr2	9987330	9988234	Zm00001d002295	+	chr2	9987330	9988234	Zm00001eb070560	Zm00001eb070560	+	904
Zm00001d002324	chr2	10591574	10591720	Zm00001d002324	+	chr2	10590867	10591632	Zm00001eb070830	Zm00001eb070830	+	58
Zm00001d002402	chr2	12216969	12219042	Zm00001d002402	+	chr2	12216969	12219042	Zm00001eb071570	Zm00001eb071570	+	2073
Zm00001d002410	chr2	12342776	12343861	Zm00001d002410	+	chr2	12342776	12343861	Zm00001eb071650	Zm00001eb071650	+	1085
Zm00001d002422	chr2	12536285	12539078	Zm00001d002422	-	chr2	12536285	12539078	Zm00001eb071760	Zm00001eb071760	-	2793
Zm00001d002434	chr2	12774160	12775267	Zm00001d002434	+	chr2	12774160	12775374	Zm00001eb071870	Zm00001eb071870	+	1107
Zm00001d002454	chr2	13434732	13436282	Zm00001d002454	+	chr2	13434732	13436282	Zm00001eb072030	Zm00001eb072030	+	1550
Zm00001d002514	chr2	14692592	14694857	Zm00001d002514	-	chr2	14692592	14694857	Zm00001eb072600	Zm00001eb072600	-	2265
Zm00001d002533	chr2	15139417	15140039	Zm00001d002533	+	chr2	15139417	15144295	Zm00001eb072730	Zm00001eb072730	+	622
Zm00001d002546	chr2	15382321	15382632	Zm00001d002546	+	.	-1	-1	.	-1	.	0
Zm00001d002565	chr2	15779096	15779641	Zm00001d002565	+	chr2	15778766	15779638	Zm00001eb073040	Zm00001eb073040	+	542
Zm00001d002599	chr2	16623313	16626792	Zm00001d002599	-	chr2	16623313	16626792	Zm00001eb073370	Zm00001eb073370	-	3479
Zm00001d002607	chr2	16850002	16851291	Zm00001d002607	+	chr2	16850002	16851291	Zm00001eb073440	Zm00001eb073440	+	1289
Zm00001d002618	chr2	17166800	17167468	Zm00001d002618	-	chr2	17166800	17167468	Zm00001eb073550	Zm00001eb073550	-	668
Zm00001d002687	chr2	19490021	19491631	Zm00001d002687	+	chr2	19490021	19491631	Zm00001eb074170	Zm00001eb074170	+	1610
Zm00001d002696	chr2	19661240	19663156	Zm00001d002696	-	chr2	19661240	19663156	Zm00001eb074280	Zm00001eb074280	-	1916
Zm00001d002707	chr2	20057669	20059018	Zm00001d002707	-	chr2	20057669	20059066	Zm00001eb074370	Zm00001eb074370	-	1349
Zm00001d002713	chr2	20219792	20223161	Zm00001d002713	+	chr2	20219792	20223161	Zm00001eb074410	Zm00001eb074410	+	3369
Zm00001d002721	chr2	20628874	20629275	Zm00001d002721	-	chr2	20628874	20629275	Zm00001eb074480	Zm00001eb074480	-	401
Zm00001d002726	chr2	20693912	20695691	Zm00001d002726	+	chr2	20693912	20695691	Zm00001eb074530	Zm00001eb074530	+	1779
Zm00001d002733	chr2	20865055	20865768	Zm00001d002733	-	chr2	20865055	20865768	Zm00001eb074600	Zm00001eb074600	-	713
Zm00001d002744	chr2	21469334	21469921	Zm00001d002744	-	chr2	21469334	21469996	Zm00001eb074730	Zm00001eb074730	-	587
Zm00001d002748	chr2	21540489	21540941	Zm00001d002748	-	chr2	21540489	21540941	Zm00001eb074770	Zm00001eb074770	-	452
Zm00001d002754	chr2	21844306	21845572	Zm00001d002754	+	chr2	21844306	21845572	Zm00001eb074830	Zm00001eb074830	+	1266
Zm00001d002773	chr2	22361104	22362007	Zm00001d002773	+	chr2	22361104	22362007	Zm00001eb075010	Zm00001eb075010	+	903
Zm00001d002784	chr2	22732737	22734234	Zm00001d002784	-	chr2	22732737	22734234	Zm00001eb075100	Zm00001eb075100	-	1497
Zm00001d002835	chr2	24396588	24401227	Zm00001d002835	-	chr2	24396588	24401227	Zm00001eb075560	Zm00001eb075560	-	4639
Zm00001d002845	chr2	24584119	24584292	Zm00001d002845	-	.	-1	-1	.	-1	.	0
Zm00001d002847	chr2	24624566	24628016	Zm00001d002847	-	chr2	24624566	24628013	Zm00001eb075660	Zm00001eb075660	-	3447
Zm00001d002848	chr2	24669244	24673350	Zm00001d002848	-	chr2	24669244	24673323	Zm00001eb075670	Zm00001eb075670	-	4079
Zm00001d002849	chr2	24809259	24809537	Zm00001d002849	+	.	-1	-1	.	-1	.	0
Zm00001d002850	chr2	24811084	24812922	Zm00001d002850	-	chr2	24811084	24812922	Zm00001eb075700	Zm00001eb075700	-	1838
Zm00001d002851	chr2	24840883	24841911	Zm00001d002851	-	chr2	24840883	24841911	Zm00001eb075710	Zm00001eb075710	-	1028
Zm00001d002899	chr2	26293222	26294235	Zm00001d002899	-	chr2	26293222	26294235	Zm00001eb076190	Zm00001eb076190	-	1013
Zm00001d002940	chr2	27761032	27765995	Zm00001d002940	+	chr2	27761201	27765995	Zm00001eb076550	Zm00001eb076550	+	4794
Zm00001d003006	chr2	29372882	29374765	Zm00001d003006	-	chr2	29372882	29374765	Zm00001eb077130	Zm00001eb077130	-	1883
Zm00001d003044	chr2	30223238	30228680	Zm00001d003044	-	chr2	30223238	30228659	Zm00001eb077490	Zm00001eb077490	-	5421
Zm00001d003048	chr2	30418605	30422309	Zm00001d003048	-	chr2	30418605	30422309	Zm00001eb077540	Zm00001eb077540	-	3704
Zm00001d003068	chr2	31154347	31155391	Zm00001d003068	+	.	-1	-1	.	-1	.	0
Zm00001d003086	chr2	31817642	31823204	Zm00001d003086	-	chr2	31817642	31823204	Zm00001eb077890	Zm00001eb077890	-	5562
Zm00001d003091	chr2	31941724	31942818	Zm00001d003091	-	chr2	31941724	31942818	Zm00001eb077930	Zm00001eb077930	-	1094
Zm00001d003120	chr2	32878199	32879969	Zm00001d003120	+	chr2	32878800	32879660	Zm00001eb078150	Zm00001eb078150	+	860
Zm00001d003124	chr2	33151780	33154141	Zm00001d003124	-	chr2	33151780	33154141	Zm00001eb078190	Zm00001eb078190	-	2361
Zm00001d003128	chr2	33357744	33359840	Zm00001d003128	+	.	-1	-1	.	-1	.	0
Zm00001d003161	chr2	34064064	34065836	Zm00001d003161	-	chr2	34064037	34065836	Zm00001eb078480	Zm00001eb078480	-	1772
Zm00001d003164	chr2	34183071	34184090	Zm00001d003164	+	chr2	34183071	34184090	Zm00001eb078510	Zm00001eb078510	+	1019
Zm00001d003172	chr2	34500401	34500982	Zm00001d003172	+	chr2	34500401	34500982	Zm00001eb078560	Zm00001eb078560	+	581
Zm00001d003197	chr2	35331921	35332589	Zm00001d003197	-	chr2	35331921	35332589	Zm00001eb078790	Zm00001eb078790	-	668
Zm00001d003202	chr2	35532804	35533919	Zm00001d003202	-	chr2	35531969	35533919	Zm00001eb078820	Zm00001eb078820	-	1115
Zm00001d003209	chr2	36058157	36059534	Zm00001d003209	-	chr2	36058038	36059534	Zm00001eb078870	Zm00001eb078870	-	1377
Zm00001d003213	chr2	36150362	36159028	Zm00001d003213	-	chr2	36150362	36159028	Zm00001eb078890	Zm00001eb078890	-	8666
Zm00001d003229	chr2	36870399	36883289	Zm00001d003229	+	chr2	36878912	36883213	Zm00001eb079010	Zm00001eb079010	+	4301
Zm00001d003266	chr2	38359639	38363688	Zm00001d003266	-	chr2	38360072	38363688	Zm00001eb079340	Zm00001eb079340	-	3616
Zm00001d003283	chr2	38756606	38758306	Zm00001d003283	+	chr2	38756606	38758306	Zm00001eb079490	Zm00001eb079490	+	1700
Zm00001d003287	chr2	38821939	38823192	Zm00001d003287	+	chr2	38821939	38823192	Zm00001eb079530	Zm00001eb079530	+	1253
Zm00001d003294	chr2	39118808	39120306	Zm00001d003294	+	chr2	39119095	39120306	Zm00001eb079640	Zm00001eb079640	+	1211
Zm00001d003301	chr2	39399936	39404079	Zm00001d003301	-	chr2	39399936	39404079	Zm00001eb079720	Zm00001eb079720	-	4143
Zm00001d003311	chr2	39763196	39764313	Zm00001d003311	+	chr2	39763196	39764313	Zm00001eb079790	Zm00001eb079790	+	1117
Zm00001d003355	chr2	41426901	41427316	Zm00001d003355	+	chr2	41426699	41427316	Zm00001eb080150	Zm00001eb080150	+	415
Zm00001d003358	chr2	41529529	41530001	Zm00001d003358	+	chr2	41529529	41530249	Zm00001eb080180	Zm00001eb080180	+	472
Zm00001d003365	chr2	41648883	41649444	Zm00001d003365	+	chr2	41648895	41649444	Zm00001eb080230	Zm00001eb080230	+	549
Zm00001d003379	chr2	42235835	42236400	Zm00001d003379	-	chr2	42235835	42236400	Zm00001eb080380	Zm00001eb080380	-	565
Zm00001d003380	chr2	42240299	42240868	Zm00001d003380	+	chr2	42240299	42240868	Zm00001eb080410	Zm00001eb080410	+	569
Zm00001d003405	chr2	43275393	43276154	Zm00001d003405	-	chr2	43275393	43276343	Zm00001eb080620	Zm00001eb080620	-	761
Zm00001d003422	chr2	43809522	43812308	Zm00001d003422	-	chr2	43809522	43812308	Zm00001eb080770	Zm00001eb080770	-	2786
Zm00001d003471	chr2	45246173	45250804	Zm00001d003471	-	chr2	45249699	45250735	Zm00001eb081160	Zm00001eb081160	-	1036
Zm00001d003501	chr2	46077619	46079262	Zm00001d003501	-	chr2	46077619	46079262	Zm00001eb081360	Zm00001eb081360	-	1643
Zm00001d003524	chr2	46603742	46605331	Zm00001d003524	-	chr2	46603742	46605331	Zm00001eb081570	Zm00001eb081570	-	1589
Zm00001d003549	chr2	47595670	47596719	Zm00001d003549	+	chr2	47595562	47596719	Zm00001eb081720	Zm00001eb081720	+	1049
Zm00001d003553	chr2	47771639	47773462	Zm00001d003553	+	chr2	47771639	47773462	Zm00001eb081760	Zm00001eb081760	+	1823
Zm00001d003575	chr2	48622070	48622939	Zm00001d003575	-	chr2	48622070	48622939	Zm00001eb081980	Zm00001eb081980	-	869
Zm00001d003603	chr2	49503454	49507291	Zm00001d003603	+	chr2	49503348	49507236	Zm00001eb082170	Zm00001eb082170	+	3782
Zm00001d003607	chr2	49788830	49790277	Zm00001d003607	+	chr2	49788830	49790277	Zm00001eb082210	Zm00001eb082210	+	1447
Zm00001d003730	chr2	56593995	56594405	Zm00001d003730	-	chr2	56593995	56594405	Zm00001eb083380	Zm00001eb083380	-	410
Zm00001d003765	chr2	57854282	57856087	Zm00001d003765	-	chr2	57854282	57856150	Zm00001eb083670	Zm00001eb083670	-	1805
Zm00001d003781	chr2	59030515	59032431	Zm00001d003781	-	chr2	59030515	59032431	Zm00001eb083840	Zm00001eb083840	-	1916
Zm00001d003840	chr2	61744266	61745225	Zm00001d003840	+	chr2	61744125	61745225	Zm00001eb084360	Zm00001eb084360	+	959
Zm00001d003875	chr2	64849300	64859546	Zm00001d003875	-	chr2	64797279	64859546	Zm00001eb084730	Zm00001eb084730	-	10246
Zm00001d003949	chr2	72016634	72020045	Zm00001d003949	-	chr2	72016634	72020045	Zm00001eb085360	Zm00001eb085360	-	3411
Zm00001d003966	chr2	73037636	73037971	Zm00001d003966	+	chr2	73037636	73037971	Zm00001eb085460	Zm00001eb085460	+	335
Zm00001d004102	chr2	83162230	83165415	Zm00001d004102	-	chr2	83162230	83165415	Zm00001eb086410	Zm00001eb086410	-	3185
Zm00001d004137	chr2	86054687	86055328	Zm00001d004137	+	.	-1	-1	.	-1	.	0
Zm00001d004279	chr2	99952108	99957805	Zm00001d004279	-	chr2	99952108	100016503	Zm00001eb087570	Zm00001eb087570	-	5697
Zm00001d004305	chr2	102231045	102232693	Zm00001d004305	-	chr2	102231045	102232115	Zm00001eb087720	Zm00001eb087720	-	1070
Zm00001d004309	chr2	102434825	102435064	Zm00001d004309	+	.	-1	-1	.	-1	.	0
Zm00001d004310	chr2	102437807	102438082	Zm00001d004310	+	chr2	102437816	102438082	Zm00001eb087750	Zm00001eb087750	+	266
Zm00001d004344	chr2	105444631	105445875	Zm00001d004344	+	chr2	105444631	105445875	Zm00001eb087980	Zm00001eb087980	+	1244
Zm00001d004366	chr2	106799385	106801096	Zm00001d004366	-	chr2	106799187	106801096	Zm00001eb088150	Zm00001eb088150	-	1711
Zm00001d004375	chr2	107211513	107213216	Zm00001d004375	-	chr2	107211513	107213216	Zm00001eb088190	Zm00001eb088190	-	1703
Zm00001d004401	chr2	109448769	109449537	Zm00001d004401	+	chr2	109448769	109449537	Zm00001eb088410	Zm00001eb088410	+	768
Zm00001d004437	chr2	111791743	111792750	Zm00001d004437	+	chr2	111791749	111792750	Zm00001eb088730	Zm00001eb088730	+	1001
Zm00001d004442	chr2	112273931	112278885	Zm00001d004442	+	chr2	112273931	112278885	Zm00001eb088790	Zm00001eb088790	+	4954
Zm00001d004448	chr2	112760317	112765120	Zm00001d004448	-	chr2	112760317	112765120	Zm00001eb088830	Zm00001eb088830	-	4803
Zm00001d004451	chr2	113090703	113091716	Zm00001d004451	-	chr2	113090703	113091716	Zm00001eb088840	Zm00001eb088840	-	1013
Zm00001d004483	chr2	114561428	114562504	Zm00001d004483	-	chr2	114561428	114562504	Zm00001eb089100	Zm00001eb089100	-	1076
Zm00001d004521	chr2	116511439	116521337	Zm00001d004521	-	chr2	116511462	116521337	Zm00001eb089420	Zm00001eb089420	-	9875
Zm00001d004524	chr2	116645872	116646762	Zm00001d004524	+	chr2	116645854	116646762	Zm00001eb089470	Zm00001eb089470	+	890
Zm00001d004555	chr2	117797833	117799569	Zm00001d004555	+	chr2	117797833	117799569	Zm00001eb089700	Zm00001eb089700	+	1736
Zm00001d004614	chr2	121851185	121851936	Zm00001d004614	-	chr2	121851295	121851936	Zm00001eb090160	Zm00001eb090160	-	641
Zm00001d004640	chr2	124632570	124654883	Zm00001d004640	+	chr2	124633831	124654883	Zm00001eb090390	Zm00001eb090390	+	21052
Zm00001d004649	chr2	125575787	125577862	Zm00001d004649	+	chr2	125575787	125577862	Zm00001eb090480	Zm00001eb090480	+	2075
Zm00001d004720	chr2	133677094	133680116	Zm00001d004720	+	chr2	133677094	133680116	Zm00001eb091090	Zm00001eb091090	+	3022
Zm00001d004831	chr2	141417270	141418725	Zm00001d004831	-	chr2	141418170	141418665	Zm00001eb091810	Zm00001eb091810	-	495
Zm00001d004871	chr2	144993410	144993745	Zm00001d004871	+	.	-1	-1	.	-1	.	0
Zm00001d004891	chr2	146857372	146860672	Zm00001d004891	-	chr2	146857372	146858332	Zm00001eb092510	Zm00001eb092510	-	960
Zm00001d004908	chr2	147722348	147723064	Zm00001d004908	+	chr2	147722348	147723064	Zm00001eb092640	Zm00001eb092640	+	716
Zm00001d004909	chr2	147735998	147736995	Zm00001d004909	-	chr2	147735998	147736995	Zm00001eb092650	Zm00001eb092650	-	997
Zm00001d004918	chr2	148340278	148341540	Zm00001d004918	-	chr2	148340278	148341669	Zm00001eb092750	Zm00001eb092750	-	1262
Zm00001d004929	chr2	149003431	149005849	Zm00001d004929	+	chr2	149003431	149005849	Zm00001eb092850	Zm00001eb092850	+	2418
Zm00001d005001	chr2	152901732	152905317	Zm00001d005001	+	chr2	152901732	152905864	Zm00001eb093430	Zm00001eb093430	+	3585
Zm00001d005016	chr2	153662514	153667559	Zm00001d005016	+	chr2	153662514	153667556	Zm00001eb093560	Zm00001eb093560	+	5042
Zm00001d005018	chr2	153849726	153851955	Zm00001d005018	+	chr2	153850286	153851955	Zm00001eb093580	Zm00001eb093580	+	1669
Zm00001d005037	chr2	155091331	155091974	Zm00001d005037	+	chr2	155091457	155091974	Zm00001eb093770	Zm00001eb093770	+	517
Zm00001d005059	chr2	156370408	156372945	Zm00001d005059	+	chr2	156371447	156371902	Zm00001eb093950	Zm00001eb093950	+	455
Zm00001d005154	chr2	161286545	161290063	Zm00001d005154	+	chr2	161286545	161290063	Zm00001eb094680	Zm00001eb094680	+	3518
Zm00001d005158	chr2	161539573	161541485	Zm00001d005158	-	chr2	161539573	161541485	Zm00001eb094710	Zm00001eb094710	-	1912
Zm00001d005162	chr2	161775650	161776185	Zm00001d005162	+	chr2	161773692	161786503	Zm00001eb094760	Zm00001eb094760	+	535
