v4geneID	Chromosome	Start	Stop	v4geneID.1	X..	v5chromosome	v5start	v5stop	v5geneID	v5geneID.1	v5..	v5length
Zm00001d010718	chr8	125342568	125343503	Zm00001d010718	-	.	-1	-1	.	-1	.	0
Zm00001d010725	chr8	125762690	125765106	Zm00001d010725	+	chr8	125762690	125763522	Zm00001eb352960	Zm00001eb352960	+	832
Zm00001d010730	chr8	126037026	126037853	Zm00001d010730	+	chr8	126037026	126038143	Zm00001eb353030	Zm00001eb353030	+	827
Zm00001d010736	chr8	126176203	126178454	Zm00001d010736	+	chr8	126176203	126178451	Zm00001eb353110	Zm00001eb353110	+	2248
Zm00001d010739	chr8	126198223	126200121	Zm00001d010739	+	.	-1	-1	.	-1	.	0
Zm00001d010742	chr8	126249546	126250109	Zm00001d010742	+	chr8	126247931	126249950	Zm00001eb353160	Zm00001eb353160	+	404
Zm00001d010743	chr8	126300226	126301755	Zm00001d010743	-	chr8	126300226	126301755	Zm00001eb353170	Zm00001eb353170	-	1529
Zm00001d010751	chr8	126648128	126649069	Zm00001d010751	-	chr8	126648128	126649069	Zm00001eb353230	Zm00001eb353230	-	941
Zm00001d010763	chr8	127124736	127125800	Zm00001d010763	-	.	-1	-1	.	-1	.	0
Zm00001d010772	chr8	127226150	127229109	Zm00001d010772	-	.	-1	-1	.	-1	.	0
Zm00001d010777	chr8	127313234	127315168	Zm00001d010777	-	.	-1	-1	.	-1	.	0
Zm00001d010780	chr8	127356138	127359629	Zm00001d010780	-	.	-1	-1	.	-1	.	0
Zm00001d010782	chr8	127385313	127389587	Zm00001d010782	-	chr8	127385416	127389587	Zm00001eb353440	Zm00001eb353440	-	4171
Zm00001d010788	chr8	127614305	127615063	Zm00001d010788	+	chr8	127614305	127615554	Zm00001eb353500	Zm00001eb353500	+	758
Zm00001d010793	chr8	127773383	127775234	Zm00001d010793	+	chr8	127773383	127775234	Zm00001eb353540	Zm00001eb353540	+	1851
Zm00001d010815	chr8	128458583	128461367	Zm00001d010815	-	chr8	128457072	128462316	Zm00001eb353770	Zm00001eb353770	-	2784
Zm00001d010826	chr8	128871199	128872997	Zm00001d010826	-	chr8	128871199	128874646	Zm00001eb353860	Zm00001eb353860	-	1798
Zm00001d010832	chr8	129052548	129053345	Zm00001d010832	+	chr8	129052548	129053345	Zm00001eb353910	Zm00001eb353910	+	797
Zm00001d010841	chr8	129577833	129580632	Zm00001d010841	-	chr8	129577833	129580632	Zm00001eb353980	Zm00001eb353980	-	2799
Zm00001d010845	chr8	129836324	129837374	Zm00001d010845	-	.	-1	-1	.	-1	.	0
Zm00001d010854	chr8	130265464	130270479	Zm00001d010854	+	chr8	130267699	130270034	Zm00001eb354130	Zm00001eb354130	+	2335
Zm00001d010856	chr8	130341122	130341688	Zm00001d010856	-	chr8	130341122	130341688	Zm00001eb354150	Zm00001eb354150	-	566
Zm00001d010862	chr8	130576175	130586319	Zm00001d010862	-	chr8	130576175	130586319	Zm00001eb354190	Zm00001eb354190	-	10144
Zm00001d010870	chr8	131271700	131273622	Zm00001d010870	-	chr8	131271693	131273622	Zm00001eb354260	Zm00001eb354260	-	1922
Zm00001d010874	chr8	131447355	131450265	Zm00001d010874	+	.	-1	-1	.	-1	.	0
Zm00001d010875	chr8	131453007	131453691	Zm00001d010875	+	chr8	131452511	131456226	Zm00001eb354300	Zm00001eb354300	+	684
Zm00001d010881	chr8	131775885	131777302	Zm00001d010881	-	chr8	131775885	131777614	Zm00001eb354330	Zm00001eb354330	-	1417
Zm00001d010882	chr8	131778951	131781335	Zm00001d010882	+	chr8	131780928	131781335	Zm00001eb354340	Zm00001eb354340	+	407
Zm00001d010883	chr8	131782113	131785719	Zm00001d010883	-	chr8	131783289	131785627	Zm00001eb354350	Zm00001eb354350	-	2338
Zm00001d010885	chr8	131921625	131922095	Zm00001d010885	+	chr8	131921625	131922095	Zm00001eb354370	Zm00001eb354370	+	470
Zm00001d010906	chr8	132662667	132662929	Zm00001d010906	-	.	-1	-1	.	-1	.	0
Zm00001d010913	chr8	132986722	132987436	Zm00001d010913	+	.	-1	-1	.	-1	.	0
Zm00001d010962	chr8	134808101	134809730	Zm00001d010962	-	chr8	134808254	134808616	Zm00001eb354980	Zm00001eb354980	-	362
Zm00001d010965	chr8	134821986	134836991	Zm00001d010965	+	chr8	134836632	134836991	Zm00001eb354990	Zm00001eb354990	+	359
Zm00001d010968	chr8	134951374	134952576	Zm00001d010968	+	chr8	134951374	134952576	Zm00001eb355020	Zm00001eb355020	+	1202
Zm00001d011001	chr8	135994326	135995252	Zm00001d011001	+	.	-1	-1	.	-1	.	0
Zm00001d011003	chr8	136028594	136029949	Zm00001d011003	-	chr8	136028594	136029949	Zm00001eb355340	Zm00001eb355340	-	1355
Zm00001d011009	chr8	136192489	136194140	Zm00001d011009	+	chr8	136191656	136216438	Zm00001eb355400	Zm00001eb355400	+	1651
Zm00001d011021	chr8	136623295	136623613	Zm00001d011021	-	chr8	136621966	136627860	Zm00001eb355470	Zm00001eb355470	-	318
Zm00001d011023	chr8	136633424	136634014	Zm00001d011023	-	chr8	136633424	136634014	Zm00001eb355480	Zm00001eb355480	-	590
Zm00001d011026	chr8	136650561	136652894	Zm00001d011026	+	chr8	136650561	136651373	Zm00001eb355500	Zm00001eb355500	+	812
Zm00001d011029	chr8	136703153	136703672	Zm00001d011029	-	chr8	136703278	136703684	Zm00001eb355530	Zm00001eb355530	-	394
Zm00001d011033	chr8	136782266	136783485	Zm00001d011033	+	.	-1	-1	.	-1	.	0
Zm00001d011056	chr8	137182989	137184173	Zm00001d011056	+	chr8	137182989	137184173	Zm00001eb355690	Zm00001eb355690	+	1184
Zm00001d011059	chr8	137427801	137428067	Zm00001d011059	+	.	-1	-1	.	-1	.	0
Zm00001d011083	chr8	138057363	138058868	Zm00001d011083	+	chr8	138057363	138058868	Zm00001eb356010	Zm00001eb356010	+	1505
Zm00001d011088	chr8	138180010	138181330	Zm00001d011088	-	chr8	138180010	138181330	Zm00001eb356070	Zm00001eb356070	-	1320
Zm00001d011093	chr8	138399685	138400332	Zm00001d011093	-	chr8	138399685	138400332	Zm00001eb356110	Zm00001eb356110	-	647
Zm00001d011123	chr8	139297264	139298212	Zm00001d011123	-	chr8	139297264	139298203	Zm00001eb356350	Zm00001eb356350	-	939
Zm00001d011129	chr8	139522942	139524566	Zm00001d011129	+	chr8	139521543	139526556	Zm00001eb356400	Zm00001eb356400	+	1624
Zm00001d011134	chr8	139637906	139639946	Zm00001d011134	+	chr8	139637891	139639946	Zm00001eb356440	Zm00001eb356440	+	2040
Zm00001d011137	chr8	139730292	139731705	Zm00001d011137	-	chr8	139730292	139731705	Zm00001eb356470	Zm00001eb356470	-	1413
Zm00001d011143	chr8	140003245	140007028	Zm00001d011143	-	chr8	140003153	140007028	Zm00001eb356510	Zm00001eb356510	-	3783
Zm00001d011144	chr8	140021487	140023537	Zm00001d011144	+	chr8	140021487	140023537	Zm00001eb356520	Zm00001eb356520	+	2050
Zm00001d011157	chr8	140716279	140718651	Zm00001d011157	+	chr8	140716279	140718651	Zm00001eb356630	Zm00001eb356630	+	2372
Zm00001d011182	chr8	141777074	141779282	Zm00001d011182	-	chr8	141777074	141777829	Zm00001eb356900	Zm00001eb356900	-	755
Zm00001d011183	chr8	141784735	141785889	Zm00001d011183	-	chr8	141784735	141785889	Zm00001eb356910	Zm00001eb356910	-	1154
Zm00001d011189	chr8	142038171	142038530	Zm00001d011189	-	chr8	142038171	142038530	Zm00001eb356950	Zm00001eb356950	-	359
Zm00001d011198	chr8	142312530	142314791	Zm00001d011198	-	chr8	142312530	142314791	Zm00001eb357020	Zm00001eb357020	-	2261
Zm00001d011207	chr8	142549714	142550384	Zm00001d011207	-	.	-1	-1	.	-1	.	0
Zm00001d011211	chr8	142613896	142617107	Zm00001d011211	+	chr8	142613896	142617107	Zm00001eb357110	Zm00001eb357110	+	3211
Zm00001d011219	chr8	142848933	142852845	Zm00001d011219	+	chr8	142850775	142851422	Zm00001eb357190	Zm00001eb357190	+	647
Zm00001d011223	chr8	143051747	143054378	Zm00001d011223	+	chr8	143051747	143054370	Zm00001eb357220	Zm00001eb357220	+	2623
Zm00001d011227	chr8	143379561	143380850	Zm00001d011227	+	chr8	143379561	143380850	Zm00001eb357270	Zm00001eb357270	+	1289
Zm00001d011229	chr8	143433467	143434331	Zm00001d011229	+	chr8	143433467	143434331	Zm00001eb357300	Zm00001eb357300	+	864
Zm00001d011236	chr8	143696813	143697265	Zm00001d011236	-	chr8	143696813	143697265	Zm00001eb357340	Zm00001eb357340	-	452
Zm00001d011244	chr8	143922346	143925874	Zm00001d011244	+	chr8	143922346	143925005	Zm00001eb357430	Zm00001eb357430	+	2659
Zm00001d011253	chr8	144150405	144154298	Zm00001d011253	-	chr8	144151952	144153435	Zm00001eb357500	Zm00001eb357500	-	1483
Zm00001d011254	chr8	144155918	144159077	Zm00001d011254	+	.	-1	-1	.	-1	.	0
Zm00001d011259	chr8	144318491	144333587	Zm00001d011259	+	chr8	144318426	144321251	Zm00001eb357540	Zm00001eb357540	+	2760
Zm00001d011268	chr8	144695418	144696213	Zm00001d011268	-	chr8	144695418	144696213	Zm00001eb357590	Zm00001eb357590	-	795
Zm00001d011276	chr8	145089676	145091418	Zm00001d011276	+	chr8	145089676	145091418	Zm00001eb357650	Zm00001eb357650	+	1742
Zm00001d011284	chr8	145320037	145321022	Zm00001d011284	-	chr8	145319912	145321022	Zm00001eb357720	Zm00001eb357720	-	985
Zm00001d011285	chr8	145362024	145362818	Zm00001d011285	+	chr8	145362024	145362818	Zm00001eb357740	Zm00001eb357740	+	794
Zm00001d011287	chr8	145499764	145500978	Zm00001d011287	+	.	-1	-1	.	-1	.	0
Zm00001d011294	chr8	145587497	145600771	Zm00001d011294	-	.	-1	-1	.	-1	.	0
Zm00001d011299	chr8	145654270	145656740	Zm00001d011299	+	chr8	145653990	145656740	Zm00001eb357800	Zm00001eb357800	+	2470
Zm00001d011300	chr8	145662629	145670344	Zm00001d011300	-	chr8	145670120	145675382	Zm00001eb357810	Zm00001eb357810	-	224
Zm00001d011302	chr8	145705738	145706727	Zm00001d011302	-	chr8	145705738	145706727	Zm00001eb357840	Zm00001eb357840	-	989
Zm00001d011303	chr8	145714778	145715236	Zm00001d011303	+	chr8	145714754	145715236	Zm00001eb357850	Zm00001eb357850	+	458
Zm00001d011311	chr8	145934723	145936558	Zm00001d011311	+	chr8	145934723	145936558	Zm00001eb357910	Zm00001eb357910	+	1835
Zm00001d011315	chr8	146038732	146045609	Zm00001d011315	-	chr8	146038732	146045609	Zm00001eb357950	Zm00001eb357950	-	6877
Zm00001d011326	chr8	146250944	146252240	Zm00001d011326	-	chr8	146250944	146252240	Zm00001eb358010	Zm00001eb358010	-	1296
Zm00001d011328	chr8	146381488	146382120	Zm00001d011328	-	chr8	146381488	146385508	Zm00001eb358030	Zm00001eb358030	-	632
Zm00001d011342	chr8	146879197	146879496	Zm00001d011342	+	chr8	146879197	146879496	Zm00001eb358120	Zm00001eb358120	+	299
Zm00001d011345	chr8	146909909	146910199	Zm00001d011345	+	chr8	146909909	146910199	Zm00001eb358150	Zm00001eb358150	+	290
Zm00001d011358	chr8	147857697	147859181	Zm00001d011358	-	chr8	147857384	147869345	Zm00001eb358280	Zm00001eb358280	-	1484
Zm00001d011364	chr8	148115931	148123319	Zm00001d011364	+	chr8	148115931	148123319	Zm00001eb358340	Zm00001eb358340	+	7388
Zm00001d011384	chr8	148700111	148700718	Zm00001d011384	-	.	-1	-1	.	-1	.	0
Zm00001d011388	chr8	148822728	148824275	Zm00001d011388	+	chr8	148822728	148825974	Zm00001eb358520	Zm00001eb358520	+	1547
Zm00001d011393	chr8	148939348	148941492	Zm00001d011393	-	chr8	148939348	148941723	Zm00001eb358580	Zm00001eb358580	-	2144
Zm00001d011394	chr8	148949538	148955114	Zm00001d011394	+	chr8	148950679	148951364	Zm00001eb358590	Zm00001eb358590	+	685
Zm00001d011395	chr8	148958359	148960737	Zm00001d011395	-	.	-1	-1	.	-1	.	0
Zm00001d011398	chr8	148991044	148991940	Zm00001d011398	+	chr8	148991044	148992122	Zm00001eb358630	Zm00001eb358630	+	896
Zm00001d011399	chr8	148997274	148997913	Zm00001d011399	+	chr8	148997274	148997913	Zm00001eb358640	Zm00001eb358640	+	639
Zm00001d011400	chr8	149004420	149007431	Zm00001d011400	-	chr8	149004420	149006631	Zm00001eb358650	Zm00001eb358650	-	2211
Zm00001d011413	chr8	149333988	149335934	Zm00001d011413	+	chr8	149333988	149335934	Zm00001eb358740	Zm00001eb358740	+	1946
Zm00001d011414	chr8	149340604	149341914	Zm00001d011414	-	.	-1	-1	.	-1	.	0
Zm00001d011419	chr8	149469334	149471318	Zm00001d011419	+	chr8	149469334	149471318	Zm00001eb358780	Zm00001eb358780	+	1984
Zm00001d011420	chr8	149483584	149485527	Zm00001d011420	+	chr8	149483584	149485527	Zm00001eb358800	Zm00001eb358800	+	1943
Zm00001d011430	chr8	149786570	149793984	Zm00001d011430	+	chr8	149786570	149793984	Zm00001eb358940	Zm00001eb358940	+	7414
Zm00001d011431	chr8	149798304	149799641	Zm00001d011431	+	chr8	149798304	149799641	Zm00001eb358960	Zm00001eb358960	+	1337
Zm00001d011436	chr8	149891285	149893580	Zm00001d011436	-	chr8	149891751	149893703	Zm00001eb359020	Zm00001eb359020	-	1829
Zm00001d011438	chr8	149935122	149936507	Zm00001d011438	+	chr8	149935122	149936507	Zm00001eb359030	Zm00001eb359030	+	1385
Zm00001d011446	chr8	150014317	150020372	Zm00001d011446	-	chr8	150014317	150019102	Zm00001eb359110	Zm00001eb359110	-	4785
Zm00001d011461	chr8	150454873	150455191	Zm00001d011461	-	chr8	150454873	150455191	Zm00001eb359240	Zm00001eb359240	-	318
Zm00001d011463	chr8	150587897	150588778	Zm00001d011463	-	chr8	150587897	150588778	Zm00001eb359250	Zm00001eb359250	-	881
Zm00001d011465	chr8	150662732	150668148	Zm00001d011465	-	chr8	150662732	150668148	Zm00001eb359260	Zm00001eb359260	-	5416
Zm00001d011468	chr8	150758047	150758352	Zm00001d011468	+	chr8	150758047	150758439	Zm00001eb359290	Zm00001eb359290	+	305
Zm00001d011470	chr8	150809604	150810793	Zm00001d011470	-	chr8	150809604	150810793	Zm00001eb359300	Zm00001eb359300	-	1189
Zm00001d011473	chr8	150947013	150952124	Zm00001d011473	-	chr8	150947162	150952124	Zm00001eb359320	Zm00001eb359320	-	4962
Zm00001d011491	chr8	151599683	151600354	Zm00001d011491	+	.	-1	-1	.	-1	.	0
Zm00001d011495	chr8	151777974	151781857	Zm00001d011495	+	chr8	151777974	151781857	Zm00001eb359460	Zm00001eb359460	+	3883
Zm00001d011496	chr8	151858181	151859856	Zm00001d011496	-	chr8	151858181	151859856	Zm00001eb359470	Zm00001eb359470	-	1675
Zm00001d011501	chr8	152062895	152063137	Zm00001d011501	-	.	-1	-1	.	-1	.	0
Zm00001d011506	chr8	152203688	152209935	Zm00001d011506	+	chr8	152209556	152209918	Zm00001eb359550	Zm00001eb359550	+	362
Zm00001d011511	chr8	152346829	152347896	Zm00001d011511	+	chr8	152344034	152347011	Zm00001eb359590	Zm00001eb359590	+	182
Zm00001d011515	chr8	152520028	152520294	Zm00001d011515	-	chr8	152520028	152520294	Zm00001eb359630	Zm00001eb359630	-	266
Zm00001d011520	chr8	152798283	152799375	Zm00001d011520	-	chr8	152798283	152818138	Zm00001eb359670	Zm00001eb359670	-	1092
Zm00001d011522	chr8	152908366	152908956	Zm00001d011522	-	chr8	152908366	152908956	Zm00001eb359680	Zm00001eb359680	-	590
Zm00001d011535	chr8	153160437	153161426	Zm00001d011535	-	chr8	153161088	153161426	Zm00001eb359790	Zm00001eb359790	-	338
Zm00001d011546	chr8	153542715	153564633	Zm00001d011546	-	chr8	153545328	153550962	Zm00001eb359870	Zm00001eb359870	-	5634
Zm00001d011550	chr8	153643862	153687374	Zm00001d011550	-	chr8	153643862	153645007	Zm00001eb359920	Zm00001eb359920	-	1145
Zm00001d011551	chr8	153714961	153717393	Zm00001d011551	+	chr8	153714913	153717393	Zm00001eb359930	Zm00001eb359930	+	2432
Zm00001d011555	chr8	153734685	153740847	Zm00001d011555	-	chr8	153734683	153740847	Zm00001eb359950	Zm00001eb359950	-	6162
Zm00001d011562	chr8	153919232	153921302	Zm00001d011562	-	chr8	153919232	153921302	Zm00001eb360020	Zm00001eb360020	-	2070
Zm00001d011567	chr8	153956465	153957711	Zm00001d011567	-	chr8	153955406	153957711	Zm00001eb360080	Zm00001eb360080	-	1246
Zm00001d011577	chr8	154201232	154205232	Zm00001d011577	+	chr8	154202568	154205232	Zm00001eb360150	Zm00001eb360150	+	2664
Zm00001d011594	chr8	154706674	154707177	Zm00001d011594	-	chr8	154706674	154707177	Zm00001eb360310	Zm00001eb360310	-	503
Zm00001d011597	chr8	154806983	154811754	Zm00001d011597	-	chr8	154806983	154811883	Zm00001eb360340	Zm00001eb360340	-	4771
Zm00001d011598	chr8	154831470	154831842	Zm00001d011598	-	chr8	154831748	154839212	Zm00001eb360350	Zm00001eb360350	-	94
Zm00001d011599	chr8	154840104	154844093	Zm00001d011599	+	chr8	154840104	154844093	Zm00001eb360360	Zm00001eb360360	+	3989
Zm00001d011601	chr8	154901582	154907215	Zm00001d011601	+	chr8	154901582	154902945	Zm00001eb360380	Zm00001eb360380	+	1363
Zm00001d011607	chr8	155129375	155129911	Zm00001d011607	-	chr8	155129375	155129911	Zm00001eb360460	Zm00001eb360460	-	536
Zm00001d011613	chr8	155256142	155257811	Zm00001d011613	+	chr8	155256142	155257811	Zm00001eb360500	Zm00001eb360500	+	1669
Zm00001d011614	chr8	155283707	155284845	Zm00001d011614	+	chr8	155283707	155284800	Zm00001eb360510	Zm00001eb360510	+	1093
Zm00001d011615	chr8	155372540	155376134	Zm00001d011615	+	chr8	155372540	155376134	Zm00001eb360520	Zm00001eb360520	+	3594
Zm00001d011626	chr8	155847823	155848614	Zm00001d011626	-	chr8	155841200	155854610	Zm00001eb360620	Zm00001eb360620	-	791
Zm00001d011628	chr8	155976336	155983675	Zm00001d011628	+	chr8	155975962	155983675	Zm00001eb360630	Zm00001eb360630	+	7339
Zm00001d011629	chr8	156052678	156063183	Zm00001d011629	+	chr8	156052132	156063183	Zm00001eb360640	Zm00001eb360640	+	10505
Zm00001d011630	chr8	156076406	156076708	Zm00001d011630	-	chr8	156076406	156076708	Zm00001eb360660	Zm00001eb360660	-	302
Zm00001d011631	chr8	156077476	156079479	Zm00001d011631	+	chr8	156077476	156079479	Zm00001eb360670	Zm00001eb360670	+	2003
Zm00001d011636	chr8	156246831	156250557	Zm00001d011636	-	chr8	156246831	156250557	Zm00001eb360710	Zm00001eb360710	-	3726
Zm00001d011645	chr8	156716463	156718410	Zm00001d011645	+	chr8	156716460	156717363	Zm00001eb360850	Zm00001eb360850	+	900
Zm00001d011661	chr8	157105554	157106908	Zm00001d011661	+	chr8	157105554	157106908	Zm00001eb361000	Zm00001eb361000	+	1354
Zm00001d011662	chr8	157109605	157110531	Zm00001d011662	+	.	-1	-1	.	-1	.	0
Zm00001d011666	chr8	157371503	157373624	Zm00001d011666	+	chr8	157371809	157373624	Zm00001eb361020	Zm00001eb361020	+	1815
Zm00001d011667	chr8	157380137	157381045	Zm00001d011667	+	.	-1	-1	.	-1	.	0
Zm00001d011670	chr8	157476822	157478180	Zm00001d011670	-	.	-1	-1	.	-1	.	0
Zm00001d011679	chr8	157705183	157706745	Zm00001d011679	+	chr8	157705183	157706745	Zm00001eb361110	Zm00001eb361110	+	1562
Zm00001d011681	chr8	157810751	157811477	Zm00001d011681	+	.	-1	-1	.	-1	.	0
Zm00001d011686	chr8	158033028	158033417	Zm00001d011686	-	.	-1	-1	.	-1	.	0
Zm00001d011711	chr8	158708932	158709150	Zm00001d011711	+	chr8	158708963	158709467	Zm00001eb361380	Zm00001eb361380	+	187
Zm00001d011736	chr8	159576209	159577726	Zm00001d011736	+	chr8	159576209	159577753	Zm00001eb361650	Zm00001eb361650	+	1517
Zm00001d011739	chr8	159670946	159672140	Zm00001d011739	+	chr8	159670946	159672137	Zm00001eb361680	Zm00001eb361680	+	1191
Zm00001d011747	chr8	159919148	159919772	Zm00001d011747	-	chr8	159919148	159919772	Zm00001eb361780	Zm00001eb361780	-	624
Zm00001d011753	chr8	159992058	159993064	Zm00001d011753	-	chr8	159992058	159993064	Zm00001eb361840	Zm00001eb361840	-	1006
Zm00001d011757	chr8	160065342	160066688	Zm00001d011757	+	chr8	160065177	160066688	Zm00001eb361880	Zm00001eb361880	+	1346
Zm00001d011759	chr8	162284403	162288939	Zm00001d011759	+	chr8	162284403	162288939	Zm00001eb361940	Zm00001eb361940	+	4536
Zm00001d011764	chr8	162419440	162422101	Zm00001d011764	+	chr8	162419440	162422101	Zm00001eb362000	Zm00001eb362000	+	2661
Zm00001d011778	chr8	162759916	162760757	Zm00001d011778	-	chr8	162759916	162760757	Zm00001eb362170	Zm00001eb362170	-	841
Zm00001d011781	chr8	162820224	162822170	Zm00001d011781	+	chr8	162819600	162822170	Zm00001eb362200	Zm00001eb362200	+	1946
Zm00001d011782	chr8	162822868	162824365	Zm00001d011782	-	chr8	162822868	162824365	Zm00001eb362210	Zm00001eb362210	-	1497
Zm00001d011785	chr8	162892829	162893488	Zm00001d011785	+	chr8	162892829	162893488	Zm00001eb362240	Zm00001eb362240	+	659
Zm00001d011788	chr8	162966371	162968167	Zm00001d011788	+	chr8	162966659	162968167	Zm00001eb362270	Zm00001eb362270	+	1508
Zm00001d011791	chr8	163014719	163015688	Zm00001d011791	-	chr8	163014537	163014859	Zm00001eb362310	Zm00001eb362310	-	140
Zm00001d011793	chr8	163058221	163059321	Zm00001d011793	-	chr8	163058221	163059321	Zm00001eb362340	Zm00001eb362340	-	1100
Zm00001d011795	chr8	163060574	163060940	Zm00001d011795	-	chr8	163059491	163060940	Zm00001eb362350	Zm00001eb362350	-	366
Zm00001d011811	chr8	163270444	163275434	Zm00001d011811	+	chr8	163270444	163275434	Zm00001eb362460	Zm00001eb362460	+	4990
Zm00001d011813	chr8	163278676	163279317	Zm00001d011813	-	chr8	163278676	163279317	Zm00001eb362480	Zm00001eb362480	-	641
Zm00001d011821	chr8	163471969	163475305	Zm00001d011821	+	chr8	163471969	163475305	Zm00001eb362520	Zm00001eb362520	+	3336
Zm00001d011832	chr8	163628465	163629868	Zm00001d011832	-	chr8	163628465	163630144	Zm00001eb362630	Zm00001eb362630	-	1403
Zm00001d011834	chr8	163639116	163642372	Zm00001d011834	-	chr8	163639116	163642372	Zm00001eb362650	Zm00001eb362650	-	3256
Zm00001d011839	chr8	163853999	163858684	Zm00001d011839	-	chr8	163854003	163858684	Zm00001eb362700	Zm00001eb362700	-	4681
Zm00001d011844	chr8	163939914	163940219	Zm00001d011844	+	chr8	163939914	163940219	Zm00001eb362750	Zm00001eb362750	+	305
Zm00001d011845	chr8	163972751	163973540	Zm00001d011845	-	chr8	163972751	163973540	Zm00001eb362760	Zm00001eb362760	-	789
Zm00001d011847	chr8	164017514	164018294	Zm00001d011847	+	chr8	164017517	164023380	Zm00001eb362800	Zm00001eb362800	+	777
Zm00001d011848	chr8	164042552	164043256	Zm00001d011848	+	.	-1	-1	.	-1	.	0
Zm00001d011853	chr8	164171624	164172442	Zm00001d011853	-	chr8	164171624	164172442	Zm00001eb362850	Zm00001eb362850	-	818
Zm00001d011857	chr8	164476412	164480414	Zm00001d011857	+	chr8	164475574	164481965	Zm00001eb362900	Zm00001eb362900	+	4002
Zm00001d011867	chr8	164611798	164614002	Zm00001d011867	+	chr8	164611769	164614861	Zm00001eb363000	Zm00001eb363000	+	2204
Zm00001d011868	chr8	164660953	164666996	Zm00001d011868	+	chr8	164664621	164665963	Zm00001eb363010	Zm00001eb363010	+	1342
Zm00001d011869	chr8	164671188	164672544	Zm00001d011869	-	chr8	164668895	164672544	Zm00001eb363020	Zm00001eb363020	-	1356
Zm00001d011873	chr8	164796495	164797525	Zm00001d011873	+	chr8	164796495	164797525	Zm00001eb363050	Zm00001eb363050	+	1030
Zm00001d011874	chr8	164800525	164802005	Zm00001d011874	-	chr8	164800525	164802005	Zm00001eb363070	Zm00001eb363070	-	1480
Zm00001d011882	chr8	165228299	165231243	Zm00001d011882	+	chr8	165228299	165231243	Zm00001eb363150	Zm00001eb363150	+	2944
Zm00001d011886	chr8	165302565	165303413	Zm00001d011886	+	chr8	165302266	165303413	Zm00001eb363180	Zm00001eb363180	+	848
Zm00001d011895	chr8	165503105	165505689	Zm00001d011895	+	chr8	165503105	165505689	Zm00001eb363260	Zm00001eb363260	+	2584
Zm00001d011907	chr8	165644026	165645170	Zm00001d011907	-	.	-1	-1	.	-1	.	0
Zm00001d011917	chr8	165895568	165896836	Zm00001d011917	+	chr8	165895568	165896836	Zm00001eb363470	Zm00001eb363470	+	1268
Zm00001d011924	chr8	166038139	166038948	Zm00001d011924	-	chr8	166038139	166038444	Zm00001eb363550	Zm00001eb363550	-	305
